"code","group","article","description"
"S82.131R","2","A52465","Displaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.131S","2","A52465","Displaced fracture of medial condyle of right tibia, sequela"
"S82.132A","2","A52465","Displaced fracture of medial condyle of left tibia, initial encounter for closed fracture"
"S82.132B","2","A52465","Displaced fracture of medial condyle of left tibia, initial encounter for open fracture type I or II"
"S82.132C","2","A52465","Displaced fracture of medial condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.132D","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with routine healing"
"S82.132E","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.132F","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.132G","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
"S82.132H","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.132J","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.132K","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with nonunion"
"S82.132M","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.132N","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.132P","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with malunion"
"S82.132Q","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.132R","2","A52465","Displaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.132S","2","A52465","Displaced fracture of medial condyle of left tibia, sequela"
"S82.134A","2","A52465","Nondisplaced fracture of medial condyle of right tibia, initial encounter for closed fracture"
"S82.134B","2","A52465","Nondisplaced fracture of medial condyle of right tibia, initial encounter for open fracture type I or II"
"S82.134C","2","A52465","Nondisplaced fracture of medial condyle of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.134D","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.134E","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.134F","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.134G","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.134H","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.134J","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.134K","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.134M","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.134N","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.134P","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for closed fracture with malunion"
"S82.134Q","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.134R","2","A52465","Nondisplaced fracture of medial condyle of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.134S","2","A52465","Nondisplaced fracture of medial condyle of right tibia, sequela"
"S82.135A","2","A52465","Nondisplaced fracture of medial condyle of left tibia, initial encounter for closed fracture"
"S82.135B","2","A52465","Nondisplaced fracture of medial condyle of left tibia, initial encounter for open fracture type I or II"
"S82.135C","2","A52465","Nondisplaced fracture of medial condyle of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.135D","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with routine healing"
"S82.135E","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.135F","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.135G","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with delayed healing"
"S82.135H","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.135J","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.135K","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with nonunion"
"S82.135M","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.135N","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.135P","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for closed fracture with malunion"
"S82.135Q","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.135R","2","A52465","Nondisplaced fracture of medial condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.135S","2","A52465","Nondisplaced fracture of medial condyle of left tibia, sequela"
"S82.141A","2","A52465","Displaced bicondylar fracture of right tibia, initial encounter for closed fracture"
"S82.141B","2","A52465","Displaced bicondylar fracture of right tibia, initial encounter for open fracture type I or II"
"S82.141C","2","A52465","Displaced bicondylar fracture of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
"S82.141D","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for closed fracture with routine healing"
"S82.141E","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type I or II with routine healing"
"S82.141F","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
"S82.141G","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for closed fracture with delayed healing"
"S82.141H","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type I or II with delayed healing"
"S82.141J","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
"S82.141K","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for closed fracture with nonunion"
"S82.141M","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type I or II with nonunion"
"S82.141N","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
"S82.141P","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for closed fracture with malunion"
"S82.141Q","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type I or II with malunion"
"S82.141R","2","A52465","Displaced bicondylar fracture of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
"S82.141S","2","A52465","Displaced bicondylar fracture of right tibia, sequela"
"S82.142A","2","A52465","Displaced bicondylar fracture of left tibia, initial encounter for closed fracture"
"S82.142B","2","A52465","Displaced bicondylar fracture of left tibia, initial encounter for open fracture type I or II"
"S82.142C","2","A52465","Displaced bicondylar fracture of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
