"code","group","article","description"
"C44.602","3","A52479","Unspecified malignant neoplasm of skin of right upper limb, including shoulder"
"C44.609","3","A52479","Unspecified malignant neoplasm of skin of left upper limb, including shoulder"
"C44.611","3","A52479","Basal cell carcinoma of skin of unspecified upper limb, including shoulder"
"C44.612","3","A52479","Basal cell carcinoma of skin of right upper limb, including shoulder"
"C44.619","3","A52479","Basal cell carcinoma of skin of left upper limb, including shoulder"
"C44.621","3","A52479","Squamous cell carcinoma of skin of unspecified upper limb, including shoulder"
"C44.622","3","A52479","Squamous cell carcinoma of skin of right upper limb, including shoulder"
"C44.629","3","A52479","Squamous cell carcinoma of skin of left upper limb, including shoulder"
"C44.691","3","A52479","Other specified malignant neoplasm of skin of unspecified upper limb, including shoulder"
"C44.692","3","A52479","Other specified malignant neoplasm of skin of right upper limb, including shoulder"
"C44.699","3","A52479","Other specified malignant neoplasm of skin of left upper limb, including shoulder"
"C44.701","3","A52479","Unspecified malignant neoplasm of skin of unspecified lower limb, including hip"
"C44.702","3","A52479","Unspecified malignant neoplasm of skin of right lower limb, including hip"
"C44.709","3","A52479","Unspecified malignant neoplasm of skin of left lower limb, including hip"
"C44.711","3","A52479","Basal cell carcinoma of skin of unspecified lower limb, including hip"
"C44.712","3","A52479","Basal cell carcinoma of skin of right lower limb, including hip"
"C44.719","3","A52479","Basal cell carcinoma of skin of left lower limb, including hip"
"C44.721","3","A52479","Squamous cell carcinoma of skin of unspecified lower limb, including hip"
"C44.722","3","A52479","Squamous cell carcinoma of skin of right lower limb, including hip"
"C44.729","3","A52479","Squamous cell carcinoma of skin of left lower limb, including hip"
"C44.791","3","A52479","Other specified malignant neoplasm of skin of unspecified lower limb, including hip"
"C44.792","3","A52479","Other specified malignant neoplasm of skin of right lower limb, including hip"
"C44.799","3","A52479","Other specified malignant neoplasm of skin of left lower limb, including hip"
"C44.80","3","A52479","Unspecified malignant neoplasm of overlapping sites of skin"
"C44.81","3","A52479","Basal cell carcinoma of overlapping sites of skin"
"C44.82","3","A52479","Squamous cell carcinoma of overlapping sites of skin"
"C44.89","3","A52479","Other specified malignant neoplasm of overlapping sites of skin"
"C44.90","3","A52479","Unspecified malignant neoplasm of skin, unspecified"
"C44.91","3","A52479","Basal cell carcinoma of skin, unspecified"
"C44.92","3","A52479","Squamous cell carcinoma of skin, unspecified"
"C44.99","3","A52479","Other specified malignant neoplasm of skin, unspecified"
"C45.1","3","A52479","Mesothelioma of peritoneum"
"C47.0","3","A52479","Malignant neoplasm of peripheral nerves of head, face and neck"
"C47.10","3","A52479","Malignant neoplasm of peripheral nerves of unspecified upper limb, including shoulder"
"C47.11","3","A52479","Malignant neoplasm of peripheral nerves of right upper limb, including shoulder"
"C47.12","3","A52479","Malignant neoplasm of peripheral nerves of left upper limb, including shoulder"
"C47.20","3","A52479","Malignant neoplasm of peripheral nerves of unspecified lower limb, including hip"
"C47.21","3","A52479","Malignant neoplasm of peripheral nerves of right lower limb, including hip"
"C47.22","3","A52479","Malignant neoplasm of peripheral nerves of left lower limb, including hip"
"C47.3","3","A52479","Malignant neoplasm of peripheral nerves of thorax"
"C47.4","3","A52479","Malignant neoplasm of peripheral nerves of abdomen"
"C47.5","3","A52479","Malignant neoplasm of peripheral nerves of pelvis"
"C47.6","3","A52479","Malignant neoplasm of peripheral nerves of trunk, unspecified"
"C47.8","3","A52479","Malignant neoplasm of overlapping sites of peripheral nerves and autonomic nervous system"
"C47.9","3","A52479","Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified"
"C48.1","3","A52479","Malignant neoplasm of specified parts of peritoneum"
"C48.2","3","A52479","Malignant neoplasm of peritoneum, unspecified"
"C48.8","3","A52479","Malignant neoplasm of overlapping sites of retroperitoneum and peritoneum"
"C49.0","3","A52479","Malignant neoplasm of connective and soft tissue of head, face and neck"
"C49.10","3","A52479","Malignant neoplasm of connective and soft tissue of unspecified upper limb, including shoulder"
"C49.11","3","A52479","Malignant neoplasm of connective and soft tissue of right upper limb, including shoulder"
"C49.12","3","A52479","Malignant neoplasm of connective and soft tissue of left upper limb, including shoulder"
"C49.20","3","A52479","Malignant neoplasm of connective and soft tissue of unspecified lower limb, including hip"
"C49.21","3","A52479","Malignant neoplasm of connective and soft tissue of right lower limb, including hip"
"C49.22","3","A52479","Malignant neoplasm of connective and soft tissue of left lower limb, including hip"
"C49.3","3","A52479","Malignant neoplasm of connective and soft tissue of thorax"
"C49.4","3","A52479","Malignant neoplasm of connective and soft tissue of abdomen"
"C49.5","3","A52479","Malignant neoplasm of connective and soft tissue of pelvis"
"C49.6","3","A52479","Malignant neoplasm of connective and soft tissue of trunk, unspecified"
"C49.8","3","A52479","Malignant neoplasm of overlapping sites of connective and soft tissue"
"C49.9","3","A52479","Malignant neoplasm of connective and soft tissue, unspecified"
"C49.A0","3","A52479","Gastrointestinal stromal tumor, unspecified site"
"C49.A1","3","A52479","Gastrointestinal stromal tumor of esophagus"
"C49.A2","3","A52479","Gastrointestinal stromal tumor of stomach"
"C49.A3","3","A52479","Gastrointestinal stromal tumor of small intestine"
"C49.A4","3","A52479","Gastrointestinal stromal tumor of large intestine"
"C49.A5","3","A52479","Gastrointestinal stromal tumor of rectum"
"C49.A9","3","A52479","Gastrointestinal stromal tumor of other sites"
"C50.011","3","A52479","Malignant neoplasm of nipple and areola, right female breast"
"C50.012","3","A52479","Malignant neoplasm of nipple and areola, left female breast"
"C50.019","3","A52479","Malignant neoplasm of nipple and areola, unspecified female breast"
"C50.021","3","A52479","Malignant neoplasm of nipple and areola, right male breast"
"C50.022","3","A52479","Malignant neoplasm of nipple and areola, left male breast"
"C50.029","3","A52479","Malignant neoplasm of nipple and areola, unspecified male breast"
"C50.111","3","A52479","Malignant neoplasm of central portion of right female breast"
"C50.112","3","A52479","Malignant neoplasm of central portion of left female breast"
"C50.119","3","A52479","Malignant neoplasm of central portion of unspecified female breast"
"C50.121","3","A52479","Malignant neoplasm of central portion of right male breast"
"C50.122","3","A52479","Malignant neoplasm of central portion of left male breast"
"C50.129","3","A52479","Malignant neoplasm of central portion of unspecified male breast"
"C50.211","3","A52479","Malignant neoplasm of upper-inner quadrant of right female breast"
"C50.212","3","A52479","Malignant neoplasm of upper-inner quadrant of left female breast"
"C50.219","3","A52479","Malignant neoplasm of upper-inner quadrant of unspecified female breast"
"C50.221","3","A52479","Malignant neoplasm of upper-inner quadrant of right male breast"
"C50.222","3","A52479","Malignant neoplasm of upper-inner quadrant of left male breast"
"C50.229","3","A52479","Malignant neoplasm of upper-inner quadrant of unspecified male breast"
"C50.311","3","A52479","Malignant neoplasm of lower-inner quadrant of right female breast"
"C50.312","3","A52479","Malignant neoplasm of lower-inner quadrant of left female breast"
"C50.319","3","A52479","Malignant neoplasm of lower-inner quadrant of unspecified female breast"
"C50.321","3","A52479","Malignant neoplasm of lower-inner quadrant of right male breast"
"C50.322","3","A52479","Malignant neoplasm of lower-inner quadrant of left male breast"
"C50.329","3","A52479","Malignant neoplasm of lower-inner quadrant of unspecified male breast"
"C50.411","3","A52479","Malignant neoplasm of upper-outer quadrant of right female breast"
"C50.412","3","A52479","Malignant neoplasm of upper-outer quadrant of left female breast"
"C50.419","3","A52479","Malignant neoplasm of upper-outer quadrant of unspecified female breast"
"C50.421","3","A52479","Malignant neoplasm of upper-outer quadrant of right male breast"
"C50.422","3","A52479","Malignant neoplasm of upper-outer quadrant of left male breast"
"C50.429","3","A52479","Malignant neoplasm of upper-outer quadrant of unspecified male breast"
"C50.511","3","A52479","Malignant neoplasm of lower-outer quadrant of right female breast"
"C50.512","3","A52479","Malignant neoplasm of lower-outer quadrant of left female breast"
"C50.519","3","A52479","Malignant neoplasm of lower-outer quadrant of unspecified female breast"
"C50.521","3","A52479","Malignant neoplasm of lower-outer quadrant of right male breast"
"C50.522","3","A52479","Malignant neoplasm of lower-outer quadrant of left male breast"
"C50.529","3","A52479","Malignant neoplasm of lower-outer quadrant of unspecified male breast"
"C50.611","3","A52479","Malignant neoplasm of axillary tail of right female breast"
"C50.612","3","A52479","Malignant neoplasm of axillary tail of left female breast"
"C50.619","3","A52479","Malignant neoplasm of axillary tail of unspecified female breast"
"C50.621","3","A52479","Malignant neoplasm of axillary tail of right male breast"
"C50.622","3","A52479","Malignant neoplasm of axillary tail of left male breast"
"C50.629","3","A52479","Malignant neoplasm of axillary tail of unspecified male breast"
"C50.811","3","A52479","Malignant neoplasm of overlapping sites of right female breast"
"C50.812","3","A52479","Malignant neoplasm of overlapping sites of left female breast"
"C50.819","3","A52479","Malignant neoplasm of overlapping sites of unspecified female breast"
"C50.821","3","A52479","Malignant neoplasm of overlapping sites of right male breast"
"C50.822","3","A52479","Malignant neoplasm of overlapping sites of left male breast"
"C50.829","3","A52479","Malignant neoplasm of overlapping sites of unspecified male breast"
"C50.911","3","A52479","Malignant neoplasm of unspecified site of right female breast"
"C50.912","3","A52479","Malignant neoplasm of unspecified site of left female breast"
"C50.919","3","A52479","Malignant neoplasm of unspecified site of unspecified female breast"
"C50.921","3","A52479","Malignant neoplasm of unspecified site of right male breast"
"C50.922","3","A52479","Malignant neoplasm of unspecified site of left male breast"
"C50.929","3","A52479","Malignant neoplasm of unspecified site of unspecified male breast"
"C50.A0","3","A52479","Malignant inflammatory neoplasm of unspecified breast"
"C50.A1","3","A52479","Malignant inflammatory neoplasm of right breast"
"C50.A2","3","A52479","Malignant inflammatory neoplasm of left breast"
"C53.0","3","A52479","Malignant neoplasm of endocervix"
"C53.1","3","A52479","Malignant neoplasm of exocervix"
"C53.8","3","A52479","Malignant neoplasm of overlapping sites of cervix uteri"
"C53.9","3","A52479","Malignant neoplasm of cervix uteri, unspecified"
"C54.0","3","A52479","Malignant neoplasm of isthmus uteri"
"C54.1","3","A52479","Malignant neoplasm of endometrium"
"C54.2","3","A52479","Malignant neoplasm of myometrium"
"C54.3","3","A52479","Malignant neoplasm of fundus uteri"
"C54.8","3","A52479","Malignant neoplasm of overlapping sites of corpus uteri"
"C54.9","3","A52479","Malignant neoplasm of corpus uteri, unspecified"
"C56.1","3","A52479","Malignant neoplasm of right ovary"
"C56.2","3","A52479","Malignant neoplasm of left ovary"
"C56.3","3","A52479","Malignant neoplasm of bilateral ovaries"
"C56.9","3","A52479","Malignant neoplasm of unspecified ovary"
"C57.00","3","A52479","Malignant neoplasm of unspecified fallopian tube"
"C57.01","3","A52479","Malignant neoplasm of right fallopian tube"
"C57.02","3","A52479","Malignant neoplasm of left fallopian tube"
"C57.10","3","A52479","Malignant neoplasm of unspecified broad ligament"
"C57.11","3","A52479","Malignant neoplasm of right broad ligament"
"C57.12","3","A52479","Malignant neoplasm of left broad ligament"
"C57.20","3","A52479","Malignant neoplasm of unspecified round ligament"
"C57.21","3","A52479","Malignant neoplasm of right round ligament"
"C57.22","3","A52479","Malignant neoplasm of left round ligament"
"C57.3","3","A52479","Malignant neoplasm of parametrium"
"C57.4","3","A52479","Malignant neoplasm of uterine adnexa, unspecified"
"C58","3","A52479","Malignant neoplasm of placenta"
"C61","3","A52479","Malignant neoplasm of prostate"
"C62.00","3","A52479","Malignant neoplasm of unspecified undescended testis"
"C62.01","3","A52479","Malignant neoplasm of undescended right testis"
"C62.02","3","A52479","Malignant neoplasm of undescended left testis"
"C62.10","3","A52479","Malignant neoplasm of unspecified descended testis"
"C62.11","3","A52479","Malignant neoplasm of descended right testis"
